id,created_at,updated_at,company_id,partner_id,consultant_id,status,is_outbound
398,1.6073488840245E+018,1.60735386505372E+018,0,24,42,successful,0
399,1.60739905898831E+018,1.60739905898831E+018,756,22,40,successful,0
400,1.60747664767784E+018,1.60747664767784E+018,758,7,8,successful,0
401,1.60756225302673E+018,1.60756225302673E+018,0,6,36,successful,0
402,1.60757073285834E+018,1.60757073285834E+018,740,7,8,successful,0
403,1.6075707483648E+018,1.6075707483648E+018,763,7,8,successful,0
404,1.60759369930698E+018,1.60759369930698E+018,765,7,8,successful,0
405,1.60759510487195E+018,1.61099129154933E+018,0,100,158,disinterested,0
406,1.60765451599266E+018,1.60765451599266E+018,767,54,89,successful,0
407,1.60769620471593E+018,1.60769620471593E+018,769,7,8,successful,0
408,1.60774742532103E+018,1.60774742532103E+018,772,21,39,successful,0
409,1.60774880944315E+018,1.60774880944315E+018,774,6,36,successful,0
410,1.60776623482969E+018,1.60776623482969E+018,775,66,106,successful,0
411,1.60777111217261E+018,1.60777111217261E+018,0,6,7,successful,0
412,1.60782566601141E+018,1.60782566601141E+018,777,6,36,successful,0
413,1.60791702823702E+018,1.60814430541622E+018,778,6,36,successful,0
414,1.60792338124884E+018,1.60792338124884E+018,0,21,39,pending,0
415,1.6079305913672E+018,1.60802515468384E+018,0,27,67,successful,0
416,1.60793358335611E+018,1.60793358335611E+018,310,29,50,successful,0
417,1.60794466455126E+018,1.60794466455126E+018,779,24,42,successful,0
418,1.60802770543879E+018,1.60802770543879E+018,768,24,42,successful,0
419,1.608070874849E+018,1.608070874849E+018,752,51,84,successful,0
420,1.60807106733986E+018,1.60807106733986E+018,771,128,187,successful,0
421,1.60807121473863E+018,1.60807121473863E+018,761,129,188,successful,0
422,1.60807125043397E+018,1.60807125043397E+018,773,13,45,successful,0
423,1.60807171154653E+018,1.60807172020107E+018,0,51,84,pending,0
424,1.60808142966965E+018,1.60808142966965E+018,0,22,40,pending,0
425,1.60808635530917E+018,1.60808635530917E+018,781,7,8,successful,0
426,1.60808650990055E+018,1.60808650990055E+018,0,22,40,successful,0
427,1.60808667350616E+018,1.60808667350616E+018,760,22,40,successful,0
428,1.60808746481752E+018,1.60808746481752E+018,762,54,89,successful,0
429,1.60808749901837E+018,1.60808749901837E+018,759,7,8,successful,0
430,1.60808836455908E+018,1.60808836455908E+018,776,7,8,successful,0
431,1.60810287778819E+018,1.60810287778819E+018,0,7,8,pending,0
432,1.60811283052901E+018,1.60811283052901E+018,320,6,7,successful,0
433,1.60813828489603E+018,1.61357070068811E+018,785,100,158,disinterested,0
434,1.608163777974E+018,1.61666443984333E+018,786,128,187,disinterested,0
435,1.60817699666177E+018,1.60817699666177E+018,787,7,8,successful,0
436,1.60819571057162E+018,1.60819571057162E+018,788,7,8,successful,0
437,1.60819585390091E+018,1.60819585390091E+018,783,7,8,successful,0
438,1.60825474893642E+018,1.60825474893642E+018,790,22,40,successful,0
439,1.6083040758095E+018,1.6083040758095E+018,791,7,8,successful,0
440,1.60834672604482E+018,1.60873248731974E+018,0,47,79,successful,0
441,1.6083502204622E+018,1.6083502204622E+018,791,13,22,successful,0
442,1.60852087607196E+018,1.60854074492113E+018,0,21,39,successful,0
443,1.60861423620911E+018,1.60862915932769E+018,0,136,194,successful,0
444,1.60861563151441E+018,1.60861563151441E+018,593,7,8,successful,0
445,1.60966418412232E+018,1.60966465516025E+018,0,69,110,successful,0
446,1.60983644231211E+018,1.60983644231211E+018,809,7,8,successful,0
447,1.60984820156001E+018,1.60984820156001E+018,809,52,83,successful,0
448,1.60992069665952E+018,1.60992069665952E+018,810,18,31,successful,0
449,1.60994485845025E+018,1.60994485845025E+018,0,108,197,successful,0
450,1.61000252184981E+018,1.61000252184981E+018,809,7,8,successful,0
451,1.61002782696424E+018,1.61002782696424E+018,815,67,107,successful,0
452,1.61004200507656E+018,1.61004200507656E+018,816,147,207,successful,0
453,1.61004206141161E+018,1.61052854507088E+018,0,21,39,successful,0
454,1.61004211451759E+018,1.61004211451759E+018,0,65,105,successful,0
455,1.6103273902507E+018,1.6103273902507E+018,813,51,84,successful,0
456,1.61032750334952E+018,1.61032750334952E+018,811,22,40,successful,0
457,1.61032757987295E+018,1.61032757987295E+018,811,51,84,successful,0
458,1.610346039764E+018,1.610346039764E+018,724,157,223,successful,0
459,1.61034608423268E+018,1.61034608423268E+018,730,157,223,successful,0
460,1.61036549033163E+018,1.61036772802212E+018,819,63,129,disinterested,1
461,1.61051463554045E+018,1.61604476121894E+018,1040,7,8,successful,0
462,1.61051475704485E+018,1.61051475704485E+018,821,7,8,successful,0
463,1.61051498539958E+018,1.61051498539958E+018,818,22,40,successful,0
464,1.61051505418342E+018,1.61051505418342E+018,817,7,8,successful,0
465,1.61051511316725E+018,1.61051511316725E+018,0,7,8,successful,0
466,1.61051524135187E+018,1.61051524135187E+018,812,137,216,successful,0
467,1.61052270746478E+018,1.61052270746478E+018,826,7,8,successful,0
468,1.61052291848466E+018,1.61052291848466E+018,805,7,8,successful,0
469,1.61052338680052E+018,1.61052338680052E+018,0,3,57,pending,0
470,1.61052869954101E+018,1.61052869954101E+018,820,24,42,successful,0
471,1.61052905593783E+018,1.61052905593783E+018,824,128,187,successful,0
472,1.61054106582694E+018,1.61054106582694E+018,0,44,231,successful,0
473,1.61057899072628E+018,1.61057899072628E+018,814,51,84,successful,0
474,1.61057924050774E+018,1.61113592554208E+018,827,117,238,successful,0
475,1.61067559896684E+018,1.61067559896684E+018,828,7,8,successful,0
476,1.61076768235548E+018,1.61123865127671E+018,833,128,187,successful,0
477,1.61095105726519E+018,1.61095105726519E+018,0,131,189,successful,0
478,1.61096157424346E+018,1.61096157424346E+018,831,50,82,successful,0
479,1.61096921553858E+018,1.61096921553858E+018,829,169,236,successful,0
480,1.6109936583633E+018,1.6109936583633E+018,837,7,8,successful,0
481,1.61099382731383E+018,1.61168379784681E+018,839,21,39,successful,0
482,1.61099413360885E+018,1.61099413360885E+018,809,52,83,successful,0
483,1.61103928017847E+018,1.61107402619786E+018,842,29,50,successful,0
484,1.61104030887037E+018,1.61104030887037E+018,840,21,248,successful,0
485,1.61104037392283E+018,1.61106472551335E+018,0,22,40,successful,0
486,1.61105631501344E+018,1.61105631501344E+018,795,63,129,pending,1
487,1.61110585973423E+018,1.61123835959402E+018,836,108,175,successful,0
488,1.61114963922161E+018,1.61114963922161E+018,845,7,8,successful,0
489,1.61117521759037E+018,1.61117521759037E+018,716,191,266,pending,1
490,1.61117539975524E+018,1.61117539975524E+018,834,191,266,pending,1
491,1.61117553374159E+018,1.61117553374159E+018,703,191,266,pending,1
492,1.61118960763723E+018,1.61125816240818E+018,846,21,39,successful,0
493,1.61119002867981E+018,1.61122288161476E+018,847,6,7,successful,0
494,1.61121548438499E+018,1.6112238146166E+018,0,7,8,successful,0
495,1.61129747407112E+018,1.61129747407112E+018,849,22,40,successful,0
496,1.61139341044509E+018,1.61139341044509E+018,804,22,203,successful,0
497,1.61145503813594E+018,1.61145503813594E+018,850,7,8,successful,0
498,1.61148279277649E+018,1.61148325480956E+018,0,81,125,successful,0
499,1.61154421666872E+018,1.61154421666872E+018,328,13,22,successful,0
500,1.61154442909486E+018,1.61154442909486E+018,232,13,22,successful,0
501,1.61154536203885E+018,1.61154536203885E+018,773,13,21,successful,0
502,1.61156160355661E+018,1.61156160355661E+018,251,13,21,successful,0
503,1.61156205227589E+018,1.61156205227589E+018,215,13,22,successful,0
504,1.61157062879201E+018,1.61157062879201E+018,821,63,193,pending,1
505,1.61157109187257E+018,1.61157109187257E+018,851,63,193,pending,1
506,1.61157126108838E+018,1.61157126108838E+018,851,191,266,pending,1
507,1.61157142851975E+018,1.61157142851975E+018,851,201,277,pending,1
508,1.6115731282732E+018,1.61306133028361E+018,853,30,51,successful,0
509,1.61157525024742E+018,1.61157525024742E+018,833,149,292,pending,1
510,1.61160147911001E+018,1.61468127983206E+018,291,149,292,disinterested,1
511,1.61160152691646E+018,1.61160152691646E+018,291,201,277,pending,1
512,1.61160235428253E+018,1.61160235428253E+018,833,191,266,pending,1
513,1.61160238265139E+018,1.61160238265139E+018,833,149,292,pending,1
514,1.61160243090604E+018,1.61160243090604E+018,833,201,277,pending,1
515,1.61160260124729E+018,1.61160260124729E+018,818,191,266,pending,1
516,1.61160263749934E+018,1.61160263749934E+018,818,201,277,pending,1
517,1.61160277720937E+018,1.61591072889187E+018,818,149,294,disinterested,1
518,1.61160294786088E+018,1.61160294786088E+018,821,191,266,pending,1
519,1.61160316484766E+018,1.61160316484766E+018,851,149,294,pending,1
520,1.61163206883279E+018,1.61163206883279E+018,855,21,39,successful,0
521,1.61163308005352E+018,1.61163308005352E+018,854,22,203,successful,0
522,1.61163309989272E+018,1.61163309989272E+018,0,22,203,pending,0
523,1.61165372570956E+018,1.61165372570956E+018,856,41,95,successful,0
524,1.61165377333453E+018,1.61165377333453E+018,857,41,95,successful,0
525,1.61166237219543E+018,1.61166237219543E+018,747,149,292,pending,1
526,1.61166249157281E+018,1.61166249157281E+018,747,191,266,pending,1
527,1.6116802076372E+018,1.6116802076372E+018,771,191,266,pending,1
528,1.61171420184998E+018,1.61171420184998E+018,648,63,193,pending,1
529,1.61172134520126E+018,1.61172134520126E+018,0,21,39,successful,0
530,1.6117236340516E+018,1.6117236340516E+018,0,7,8,pending,0
531,1.61174240994246E+018,1.61174240994246E+018,784,63,193,pending,1
532,1.61174243756835E+018,1.61545731058456E+018,784,149,292,disinterested,1
533,1.61174246131238E+018,1.61174246131238E+018,784,201,277,pending,1
534,1.61174247576843E+018,1.61174247576843E+018,784,191,266,pending,1
535,1.61177754915619E+018,1.61545748878158E+018,707,149,292,disinterested,1
536,1.61177907350304E+018,1.61177907350304E+018,829,149,294,pending,1
537,1.61177907731029E+018,1.61177907731029E+018,829,149,292,pending,1
538,1.61178737670337E+018,1.61178737670337E+018,860,7,8,successful,0
539,1.61179634618686E+018,1.61179634618686E+018,861,7,8,successful,0
540,1.611800782044E+018,1.611800782044E+018,797,21,39,successful,0
541,1.61181695552256E+018,1.61181695552256E+018,10,18,255,successful,0
542,1.61181703272179E+018,1.61181703272179E+018,11,18,255,successful,0
543,1.61185855475694E+018,1.61185855475694E+018,0,51,84,successful,0
544,1.61187648615136E+018,1.61187648615136E+018,0,117,296,successful,0
545,1.61188592732186E+018,1.61188592732186E+018,862,22,40,successful,0
546,1.6118918160844E+018,1.61228015696519E+018,0,21,39,successful,0
547,1.61189534068576E+018,1.61190865681099E+018,863,21,39,successful,0
548,1.61190541532793E+018,1.61190541532793E+018,864,7,8,successful,0
549,1.61191745584522E+018,1.61191753359636E+018,829,191,266,pending,1
550,1.61192874278964E+018,1.61192874278964E+018,834,198,275,successful,0
551,1.61192879348425E+018,1.61192879348425E+018,844,44,231,successful,0
552,1.61194350812432E+018,1.61194350812432E+018,562,63,193,pending,1
553,1.61199337596135E+018,1.61217891790479E+018,869,21,39,successful,0
554,1.61214383504316E+018,1.61214383504316E+018,218,81,125,successful,0
555,1.61215468786131E+018,1.61215468786131E+018,0,63,193,successful,0
556,1.61215527456699E+018,1.61215527456699E+018,841,7,8,successful,0
557,1.61215969631645E+018,1.61215969631645E+018,832,7,8,successful,0
558,1.61215975463578E+018,1.61215975463578E+018,843,7,8,successful,0
559,1.61216961429067E+018,1.61216961429067E+018,802,7,8,successful,0
560,1.61217137788224E+018,1.61217137788224E+018,872,39,66,successful,0
561,1.61223228171585E+018,1.61223228171585E+018,873,7,8,successful,0
562,1.61223232878168E+018,1.61223232878168E+018,873,149,313,successful,0
563,1.61226171214673E+018,1.61226171214673E+018,811,63,193,pending,1
564,1.61226201900441E+018,1.61701808044932E+018,811,149,292,successful,1
565,1.6122622192203E+018,1.6122622192203E+018,811,201,277,pending,1
566,1.61226249383379E+018,1.61226249383379E+018,811,191,266,pending,1
567,1.61231426722265E+018,1.61234678587514E+018,876,20,38,successful,0
568,1.61231539749735E+018,1.61231539749735E+018,875,20,38,successful,0
569,1.61232678381789E+018,1.61232678381789E+018,878,7,8,successful,0
570,1.61237869420299E+018,1.61237869420299E+018,879,63,193,successful,0
571,1.61239399888111E+018,1.61239399888111E+018,882,155,219,successful,0
572,1.61239409684403E+018,1.61239409684403E+018,870,117,296,successful,0
573,1.61240685729423E+018,1.61240685729423E+018,880,20,38,successful,0
574,1.61249066880317E+018,1.6125458704891E+018,885,114,249,successful,0
575,1.61249068620089E+018,1.61254595951228E+018,886,114,249,successful,0
576,1.61250460019933E+018,1.61250460019933E+018,43,63,232,successful,0
577,1.61253541880499E+018,1.61253541880499E+018,889,24,42,successful,0
578,1.61254925844981E+018,1.61254925844981E+018,803,63,193,pending,1
579,1.61255034836145E+018,1.61255034836145E+018,796,149,292,pending,1
580,1.6125503712208E+018,1.6125503712208E+018,796,201,277,pending,1
581,1.61255039137124E+018,1.61255039137124E+018,796,191,266,pending,1
582,1.61259876011275E+018,1.61259876011275E+018,887,7,8,successful,0
583,1.61259889680819E+018,1.61408606967662E+018,945,83,136,successful,0
584,1.61259892735919E+018,1.61260478916714E+018,883,22,203,successful,0
585,1.61259896074806E+018,1.61599880942031E+018,1038,7,8,successful,0
586,1.61259901701625E+018,1.61259901701625E+018,881,7,8,successful,0
587,1.61259905152026E+018,1.61259905152026E+018,877,7,8,successful,0
588,1.61259917583988E+018,1.61259917583988E+018,874,16,78,successful,0
589,1.61259931950476E+018,1.61259931950476E+018,868,7,8,successful,0
590,1.61260351586101E+018,1.61275323806398E+018,890,253,329,successful,0
591,1.61274699608875E+018,1.61274699608875E+018,884,21,39,successful,0
592,1.61274895467629E+018,1.61274898070778E+018,888,28,88,successful,0
593,1.61274978030832E+018,1.61274979356636E+018,888,28,335,successful,0
594,1.61275203850724E+018,1.61275203850724E+018,891,184,327,successful,0
595,1.61277829060208E+018,1.61277829060208E+018,831,108,175,successful,0
596,1.61279104056896E+018,1.61279104056896E+018,889,51,84,successful,0
597,1.6127912070254E+018,1.6127912070254E+018,0,31,128,successful,0
598,1.61279268939782E+018,1.61279268939782E+018,0,7,8,successful,0
599,1.61285998405135E+018,1.61285998405135E+018,11,63,193,pending,1
600,1.61286001699282E+018,1.61286001699282E+018,10,63,193,pending,1
601,1.61286254642455E+018,1.61409683067709E+018,741,149,292,disinterested,1
602,1.61286279503437E+018,1.61286279503437E+018,741,191,266,pending,1
603,1.61286552716793E+018,1.61895107515267E+018,673,63,193,pending,1
604,1.61286635644679E+018,1.61286635644679E+018,817,149,292,pending,1
605,1.61286678653354E+018,1.61286678653354E+018,817,201,277,pending,1
606,1.61286750543822E+018,1.61286750543822E+018,817,191,266,pending,1
607,1.61286771420367E+018,1.61401403723719E+018,940,108,309,successful,0
608,1.61286778169991E+018,1.61286778169991E+018,0,60,96,successful,0
609,1.61288560918847E+018,1.61288560918847E+018,0,63,193,pending,1
610,1.61288645666737E+018,1.61288645666737E+018,801,201,277,pending,1
611,1.6128907490581E+018,1.61546570563804E+018,896,149,292,disinterested,1
612,1.61289078309783E+018,1.61289078309783E+018,896,191,266,pending,1
613,1.61289423054998E+018,1.61289423054998E+018,835,63,193,pending,1
614,1.61289444878017E+018,1.61289444878017E+018,835,149,292,pending,1
615,1.61289483841542E+018,1.61289483841542E+018,835,201,277,pending,1
616,1.61289485523712E+018,1.61289485523712E+018,835,191,266,pending,1
617,1.61289487808427E+018,1.61289487808427E+018,835,201,277,pending,1
618,1.61294651465949E+018,1.61294651465949E+018,900,63,193,successful,0
619,1.61294655208399E+018,1.61294655208399E+018,901,63,193,successful,0
620,1.61294864023538E+018,1.61294864023538E+018,899,50,82,successful,0
621,1.6129486963345E+018,1.6129486963345E+018,898,128,187,successful,0
622,1.61294895509575E+018,1.61294895509575E+018,897,7,8,successful,0
623,1.61296107075362E+018,1.61296107075362E+018,903,155,219,successful,0
624,1.61297246151587E+018,1.61713742076338E+018,869,149,294,disinterested,1
625,1.61297252678652E+018,1.61297252678652E+018,869,191,266,pending,1
626,1.61297297995866E+018,1.61297297995866E+018,905,26,46,successful,0
627,1.61297425987274E+018,1.61297425987274E+018,848,149,294,pending,1
628,1.6129742701513E+018,1.6129742701513E+018,848,201,277,pending,1
629,1.61297532055826E+018,1.61297532055826E+018,843,290,351,pending,1
630,1.61297533932748E+018,1.61297533932748E+018,843,191,266,pending,1
631,1.61297535349241E+018,1.61297535349241E+018,843,149,294,pending,1
632,1.61297536999389E+018,1.61713795854992E+018,843,63,193,disinterested,1
633,1.6129999976103E+018,1.61300004394999E+018,0,161,312,successful,0
634,1.61302477639808E+018,1.61302477639808E+018,904,13,22,successful,0
635,1.61302791592712E+018,1.61302791592712E+018,0,8,9,successful,0
636,1.61304271042441E+018,1.61304271042441E+018,909,155,219,successful,0
637,1.61312841098703E+018,1.61312841098703E+018,913,31,127,successful,0
638,1.61319031366549E+018,1.61319031366549E+018,914,66,106,successful,0
639,1.61337223854725E+018,1.61337223854725E+018,911,21,39,successful,0
640,1.61337792228313E+018,1.61338451607551E+018,0,7,8,successful,0
641,1.61338006392743E+018,1.61338006392743E+018,916,7,8,successful,0
642,1.61338010299734E+018,1.61338010299734E+018,915,97,242,successful,0
643,1.61338012946582E+018,1.61338012946582E+018,912,108,309,successful,0
644,1.61338262793998E+018,1.61338262793998E+018,892,128,187,successful,0
645,1.61338265116033E+018,1.61338265116033E+018,893,13,102,successful,0
646,1.61338268317047E+018,1.61338268317047E+018,894,52,83,successful,0
647,1.61338273824179E+018,1.61338273824179E+018,902,9,19,successful,0
648,1.61339491971792E+018,1.61339491971792E+018,918,44,352,successful,0
649,1.6133950812145E+018,1.6133950812145E+018,913,63,193,pending,1
650,1.61339511525428E+018,1.61713806755672E+018,913,149,292,disinterested,1
651,1.61339512742135E+018,1.61339512742135E+018,913,201,277,pending,1
652,1.61340526534084E+018,1.61545795132049E+018,913,63,103,disinterested,1
653,1.61340588160158E+018,1.61340588160158E+018,855,149,292,pending,1
654,1.61340590563925E+018,1.61340590563925E+018,855,191,266,pending,1
655,1.61340877265664E+018,1.61340877265664E+018,0,108,360,successful,0
656,1.61341443437801E+018,1.61341443437801E+018,840,149,294,pending,1
657,1.61341446722291E+018,1.61341446722291E+018,840,201,277,pending,1
658,1.61341448287677E+018,1.61341448287677E+018,840,191,266,pending,1
659,1.613414492313E+018,1.613414492313E+018,840,290,351,pending,1
660,1.61342114320847E+018,1.6146786314832E+018,852,149,292,disinterested,1
661,1.61342115769719E+018,1.61342115769719E+018,852,191,266,pending,1
662,1.61346721879755E+018,1.61346721879755E+018,920,149,371,successful,0
663,1.61348569406019E+018,1.61477947540405E+018,928,32,221,successful,0
664,1.61348571602715E+018,1.61799523638586E+018,1131,32,221,successful,0
665,1.61348652356158E+018,1.61349114931389E+018,923,128,372,successful,0
666,1.61348653211454E+018,1.61348653211454E+018,922,128,372,successful,0
667,1.61348654292299E+018,1.61348654292299E+018,921,128,372,successful,0
668,1.6134967471143E+018,1.6134967471143E+018,864,149,292,pending,1
669,1.61349675992564E+018,1.61349675992564E+018,864,201,277,pending,1
670,1.61349677127419E+018,1.61349677127419E+018,864,191,266,pending,1
671,1.61349678332484E+018,1.61349678332484E+018,864,290,351,pending,1
672,1.61349707661358E+018,1.61349707661358E+018,827,191,266,pending,1
673,1.61349729260602E+018,1.61349729260602E+018,871,149,292,pending,1
674,1.61349730500834E+018,1.61349730500834E+018,871,201,277,pending,1
675,1.61349731965706E+018,1.61349731965706E+018,871,191,266,pending,1
676,1.61349733260255E+018,1.61349733260255E+018,871,290,351,pending,1
677,1.61349745475671E+018,1.61349745475671E+018,867,191,265,pending,1
678,1.61349745821361E+018,1.61349745821361E+018,867,191,266,pending,1
679,1.61349746935237E+018,1.61349746935237E+018,867,290,351,pending,1
680,1.61349882277097E+018,1.61349882277097E+018,856,201,277,pending,1
681,1.61349887528521E+018,1.61349887528521E+018,857,149,292,pending,1
682,1.61349888880603E+018,1.61349888880603E+018,857,201,277,pending,1
683,1.61355207453131E+018,1.61355207453131E+018,924,22,314,successful,0
684,1.61355727461418E+018,1.61355727461418E+018,833,290,351,pending,1
685,1.61355893709245E+018,1.61355893709245E+018,817,290,351,pending,1
686,1.61356397048738E+018,1.61356397048738E+018,708,302,375,pending,1
687,1.61356398034072E+018,1.61356398034072E+018,708,290,351,pending,1
688,1.61357483294844E+018,1.61357647467727E+018,926,213,299,successful,0
689,1.61357538963779E+018,1.61357538963779E+018,925,22,314,successful,0
690,1.61362342910211E+018,1.61362342910211E+018,463,63,245,pending,1
691,1.61362358856483E+018,1.61362358856483E+018,613,63,245,pending,1
692,1.61362477098957E+018,1.61362477098957E+018,804,149,292,pending,1
693,1.61362477942142E+018,1.61362477942142E+018,804,201,277,pending,1
694,1.61362480281097E+018,1.61362480281097E+018,804,191,266,pending,1
695,1.61362481337381E+018,1.61362481337381E+018,804,290,351,pending,1
696,1.6136295929569E+018,1.6136295929569E+018,17,201,277,pending,1
697,1.61364119806303E+018,1.61364119806303E+018,834,290,351,pending,1
698,1.61364275519145E+018,1.61364275519145E+018,851,290,351,pending,1
699,1.61364294785453E+018,1.61364294785453E+018,818,290,351,pending,1
700,1.61364298608741E+018,1.61364298608741E+018,784,290,351,pending,1
701,1.61364304058349E+018,1.61364304058349E+018,707,290,351,pending,1
702,1.61364326726689E+018,1.61364326726689E+018,796,290,351,pending,1
703,1.61364332966845E+018,1.61364332966845E+018,741,290,351,pending,1
704,1.61364337416894E+018,1.61364337416894E+018,835,290,351,pending,1
705,1.61364341371739E+018,1.61364341371739E+018,842,290,351,pending,1
706,1.6136440629636E+018,1.6136440629636E+018,927,7,8,successful,0
707,1.61365196168263E+018,1.61365196168263E+018,804,302,375,pending,1
708,1.61365202629271E+018,1.61365202629271E+018,833,302,375,pending,1
709,1.61365416973626E+018,1.61365743612597E+018,930,22,203,successful,0
710,1.61365634983753E+018,1.61365634983753E+018,707,302,375,pending,1
711,1.61365742046381E+018,1.61365742046381E+018,202,302,375,pending,1
712,1.61365925730064E+018,1.61371937121588E+018,932,108,197,successful,0
713,1.61366226490143E+018,1.61713752667243E+018,869,302,375,disinterested,1
714,1.61366330772136E+018,1.61366330772136E+018,848,302,375,pending,1
715,1.6136641055681E+018,1.6171386337055E+018,840,302,375,disinterested,1
716,1.61367867329905E+018,1.61367867329905E+018,929,302,375,pending,1
717,1.61367888228901E+018,1.61367888228901E+018,929,149,294,pending,1
718,1.6136790769799E+018,1.6136790769799E+018,929,191,266,pending,1
719,1.61368565212412E+018,1.61373258714347E+018,934,128,295,successful,0
720,1.61368567441308E+018,1.61372634264047E+018,936,128,295,successful,0
721,1.61368570173421E+018,1.61373070190983E+018,937,128,295,successful,0
722,1.61368578854274E+018,1.61368578854274E+018,0,213,347,pending,0
723,1.61368582425895E+018,1.61368790412667E+018,931,50,157,successful,0
724,1.61369519219025E+018,1.61407851743015E+018,944,7,8,successful,0
725,1.6137193050509E+018,1.61371956434507E+018,933,7,8,successful,0
726,1.61380071781739E+018,1.61380071781739E+018,929,302,375,pending,1
727,1.61389938571168E+018,1.6145897879947E+018,961,30,51,successful,0
728,1.61399522150081E+018,1.61399591791137E+018,938,50,157,successful,0
729,1.61403138373693E+018,1.61403205003188E+018,941,65,247,successful,0
730,1.61404725741135E+018,1.61404725741135E+018,939,7,8,successful,0
731,1.61405080325633E+018,1.61409898292934E+018,942,52,83,successful,0
732,1.61406023328869E+018,1.61406467447876E+018,943,23,41,successful,0
733,1.61406626308346E+018,1.61534506334014E+018,998,23,41,successful,0
734,1.61406975244135E+018,1.61406975244135E+018,939,302,375,pending,1
735,1.61408454242599E+018,1.61408454242599E+018,809,63,129,pending,1
736,1.61408506077296E+018,1.61408506077296E+018,809,191,266,pending,1
737,1.61408507686449E+018,1.61408507686449E+018,809,290,351,pending,1
738,1.61408719785886E+018,1.61408719785886E+018,939,149,292,pending,1
739,1.61408726673448E+018,1.61408726673448E+018,939,201,277,pending,1
740,1.61408735738644E+018,1.61408735738644E+018,939,191,266,pending,1
741,1.61408736514473E+018,1.61408736514473E+018,939,290,351,pending,1
742,1.61409297252061E+018,1.61409360410694E+018,946,213,299,successful,0
743,1.61409487922145E+018,1.61409487922145E+018,834,191,266,pending,1
744,1.61409782881435E+018,1.61409819634008E+018,947,97,242,successful,0
745,1.61412494656172E+018,1.61528381296392E+018,948,52,83,successful,0
746,1.61412544964617E+018,1.61528392027448E+018,949,52,83,successful,0
747,1.61415799112207E+018,1.61415799112207E+018,949,63,129,pending,1
748,1.61418811619426E+018,1.6153960169376E+018,1007,50,157,successful,0
749,1.61423008596695E+018,1.61423008596695E+018,950,7,8,successful,0
750,1.61423456207546E+018,1.61528406837797E+018,951,52,83,successful,0
751,1.61425694266183E+018,1.61425723876065E+018,952,64,104,successful,0
752,1.61425736242773E+018,1.61425812734494E+018,953,64,104,successful,0
753,1.61425948939581E+018,1.61426066879432E+018,0,21,39,successful,0
754,1.61426970288791E+018,1.6142702898638E+018,954,213,347,successful,0
755,1.61427266465654E+018,1.61427266465654E+018,0,21,39,successful,0
756,1.61427283041717E+018,1.6142759261479E+018,955,334,421,successful,0
757,1.6143039147099E+018,1.61433114504061E+018,957,38,65,successful,0
758,1.6143039460028E+018,1.61433093769002E+018,956,38,65,successful,0
759,1.61431540170731E+018,1.61431540170731E+018,895,7,8,successful,0
760,1.61433299420636E+018,1.61460287459198E+018,963,67,354,successful,0
761,1.61433354187943E+018,1.61433354187943E+018,0,114,249,pending,0
762,1.61434634573836E+018,1.61459906370068E+018,962,7,8,successful,0
763,1.6143479895266E+018,1.61434838788651E+018,959,21,39,successful,0
764,1.61440666445688E+018,1.61440666445688E+018,958,49,81,successful,0
765,1.61448336275483E+018,1.61448336275483E+018,960,278,402,successful,0
766,1.61454996677675E+018,1.61589331266151E+018,1033,65,353,successful,0
767,1.61456100928678E+018,1.6146451459718E+018,965,213,347,successful,0
768,1.61458541693283E+018,1.61461281255378E+018,964,7,8,successful,0
769,1.61460058664334E+018,1.61460058664334E+018,0,247,394,pending,0
770,1.61462254379989E+018,1.61599708353908E+018,403,191,266,successful,1
771,1.61462357324903E+018,1.61462357324903E+018,850,302,375,pending,1
772,1.61462360516632E+018,1.61462360516632E+018,845,302,375,pending,1
773,1.61464512697353E+018,1.61464512697353E+018,831,191,266,pending,1
774,1.61465862793709E+018,1.61465863275873E+018,686,63,129,successful,1
775,1.61465867095397E+018,1.61465867541285E+018,688,63,129,successful,1
776,1.61467328248188E+018,1.61486446193935E+018,974,184,327,successful,0
777,1.61467620798554E+018,1.61468083128777E+018,968,21,39,successful,0
778,1.61468096901434E+018,1.61468096901434E+018,827,302,375,pending,1
779,1.61468130514363E+018,1.61468130514363E+018,291,302,375,pending,1
780,1.61468209282913E+018,1.61468209474654E+018,874,290,351,successful,1
781,1.61468257741178E+018,1.61468257741178E+018,867,302,375,pending,1
782,1.61468299355389E+018,1.61468299355389E+018,825,290,351,pending,1
783,1.61468320712054E+018,1.61469260466595E+018,971,62,430,successful,0
784,1.61468331842335E+018,1.61468331842335E+018,857,191,266,pending,1
785,1.61468434749871E+018,1.6146926046808E+018,972,62,430,successful,0
786,1.61468580206055E+018,1.61468580206055E+018,817,302,375,pending,1
787,1.61468620808148E+018,1.61468620808148E+018,852,302,375,pending,1
788,1.61468980497068E+018,1.6146911835128E+018,970,26,387,successful,0
789,1.61469027432881E+018,1.61469072878438E+018,969,213,395,successful,0
790,1.61476665315917E+018,1.61476665315917E+018,839,63,193,pending,1
791,1.61476666555601E+018,1.61476666555601E+018,839,149,292,pending,1
792,1.61476667256756E+018,1.61476667256756E+018,839,201,277,pending,1
793,1.61476668171603E+018,1.61476668171603E+018,839,191,266,pending,1
794,1.61476668933201E+018,1.61529398535573E+018,839,290,351,successful,1
795,1.61476715070963E+018,1.61476715070963E+018,775,191,266,pending,1
